StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
TELANGANA,PEDDAPALLI,ODELA,NA,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,QUERY ON FERTILIZER APPLICATION TO OVERCOME ALKALINITY PROBLEM IN PADDY FIELD,RECOMMEDNED TO APPLY 20 KG ZNIC SULPHATE PER ACRE AT THE TIME OF FIELD PRPEARATION,2025-06-27T13:01:15.31,2025,6
TELANGANA,PEDDAPALLI,SRIRAMPUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,FARMER ASKED QUERY ON FERTILIZER MANAGEMENT IN PADDY NURSERY,"నారుమడిని బాగా దున్ని 2-3 సార్లు దమ్ముచేసి చదను చేయాలి. నీరు పెట్టడానికి, తీయడానికి వీలుగ కాలువలను ఏర్పాటు చేసి ఎత్తు నారుమళ్ళను తయారుచేయాలి.
రెండు గుంటల (5 సెంట్లు) నారుముడికి 2 కిలోల నట్రజని (1 కిలో విత్తనం చల్లేముందు, మరో కిలో విత్తిన 12-14 రోజులకు), 1 కిలో భాస్వరం మరియు 1 కిలో పొటాష్ నిచ్చే ఎరువులను దుక్కిలో వేయాలి. పశువుల పేడను లేదా ఇతర సేంద్రియ ఎరువులను దుక్కిలో వేయడం చాలా మంచిది.",2025-06-27T16:06:49.477,2025,6
TELANGANA,PEDDAPALLI,PEDDAPALLI,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,QUERY ON GALL MIDGE MANAGEMENT IN PADDY,"RECOMMENDED  TO APPLY CARBOFURAN 3G GRANULES 8 TO 10 KG PER ACRE
కార్బోఫ్యూరాన్ 3 G గుళికలు  8 -10 కిలోలు / ఒక ఎకరాకు వేసుకోవాలి ",2025-06-28T07:18:12.99,2025,6
TELANGANA,PEDDAPALLI,SRIRAMPUR,NA,HORTICULTURE,Condiments and Spices,Turmeric,Market Information,FARMER ASKED QUERY ABOUT MARKET INFORMATION OF TURMERIC?,"Turmeric-Bulb Warangal	        26-06-2025		10,604	6,666	10,604
Tumeric-Finger Warangal	26-06-2025		13,359	7,288	13,359",2025-06-28T10:56:07.35,2025,6
TELANGANA,PEDDAPALLI,SRIRAMPUR,NA,HORTICULTURE,Vegetables,Chillies,Cultural Practices,FARMER ASKE QUERT ON SOWINF TIME OF  CHILLI ," CHILL SEED SOWING TIME 

Sowing: June - July
Harvesting: September - October 
మిరప విత్తనాలు విత్తే సమయం 

విత్తనం: జూన్ - జూలై
కోత: సెప్టెంబర్ - అక్టోబర్",2025-06-28T16:50:22.85,2025,6
TELANGANA,PEDDAPALLI,RAMAGIRI,NA,HORTICULTURE,Plantation Crops,Oil palm,Cultural Practices,FARMER ASKED QUERY ON YIELD OF OILPALM,"ఆయిల్ పామ్ దిగుబడి
బాగా నిర్వహించబడే తోటలో ఆయిల్ పామ్ దిగుబడి ఈ క్రింది విధంగా ఉంటుంది:
ఆయిల్ పామ్ వయస్సు               టన్ను/హెక్టారు/సంవత్సరం
3-4 సంవత్సరాలు                               5
4-5 సంవత్సరాలు                              12
5-6 సంవత్సరాలు                              25
6-25 సంవత్సరాలు                            30",2025-06-28T21:55:53.327,2025,6
TELANGANA,PEDDAPALLI,SRIRAMPUR,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు. 
",2025-06-29T16:57:15.483,2025,6
TELANGANA,PEDDAPALLI,SRIRAMPUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),Sowing Time and Weather,Farmer asked query on Weather,మీ ప్రాంతములో  వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు,2025-06-29T17:30:56.35,2025,6
TELANGANA,SANGAREDDY,KANGTI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Sowing Time and Weather,Farmer asked query on Weather,"మీ ప్రాంతములో  వాతావరణం ఎండా మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు. 
",2025-06-01T15:55:01.493,2025,6
TELANGANA,SANGAREDDY,VATPALLY,NA,AGRICULTURE,Others,Others,Government Schemes,"farmer id registration ;- 
",--CONTACT TO AEO'S ;- 6305924210,2025-06-01T17:05:25.307,2025,6
TELANGANA,SANGAREDDY,ZAHIRABAD,NA,AGRICULTURE,Cereals,Paddy (Dhan),Sowing Time and Weather,Farmer asked query on Weather,"మీ ప్రాంతంలో వాతావరణం ఎండ ,మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.",2025-06-01T17:43:55.577,2025,6
TELANGANA,SANGAREDDY,PULKAL,NA,AGRICULTURE,Others,Others,Government Schemes,"
Abondoned out call from kisan call centre","ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్ కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్ చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే మల్లి తిరిగి 1800-180-1551 కి కాల్ చేయండి.",2025-06-02T12:08:37.707,2025,6
TELANGANA,SANGAREDDY,MUNPALLE,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Sowing Time and Weather,Farmer asked query on Weather,"CLOUDY WEATHER, THERE IS A CHANCE OF  SHOWERS IN YOUR AREA  
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం ఉంది.",2025-06-02T13:11:36.103,2025,6
TELANGANA,SANGAREDDY,MUNPALLE,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Sowing Time and Weather,COTTON SOWING TME ;-,"COTTON SOWING TME ;-పంట కాలాలు మరియు అనుకూలమైన సమయం
ప్రత్తి సాధారణంగా ఏకవార్షిక పంట. ఇది ఖరీఫ్ సాగకు అనుకూలమైన పంట. పంటకాలం దాదాపు ఏడు నుండి ఎనిమిజి నెలలు. దీనిని జూన్, జులై నెలలో విత్తుకోవచ్చు. వర్షాధారంగా జులై 20 తరువాత ప్రత్తిని విత్తితే దిగుబడులు బాగా తగ్గుతాయి.

నీటి వసతి ఉన్న చోట ప్రత్తిని మే చివర లేద జూన్ మొదటి పక్షంలో విత్తుకుంటే దిగుబడులు బాగా వస్తాయి. తొలకరిలో కనీసం 60 మి.మీ. వర్షం కురిసిన తర్తాత మంచి తేమలో ప్రత్తిని విత్తుకుంటే, భూమిలో వేడి తగ్గి, మొలక శాతం బాగుంటుంది.

",2025-06-02T15:55:36.76,2025,6
TELANGANA,SANGAREDDY,ANDOLE,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Sowing Time and Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు. 
",2025-06-02T17:20:10.373,2025,6
TELANGANA,SANGAREDDY,ZAHIRABAD,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ID REGISTRATION INFORMATION?,"దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి .
",2025-06-03T12:10:00.643,2025,6
TELANGANA,SANGAREDDY,NARAYANKHED,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Sowing Time and Weather,"FARMER ASKED QUERY ON SOWING TIME  OF COTTON
","పంట కాలాలు మరియు అనుకూలమైన సమయం
ప్రత్తి సాధారణంగా ఏకవార్షిక పంట. ఇది ఖరీఫ్ సాగకు అనుకూలమైన పంట. పంటకాలం దాదాపు ఏడు నుండి ఎనిమిజి నెలలు. దీనిని జూన్, జులై నెలలో విత్తుకోవచ్చు. వర్షాధారంగా జులై 20 తరువాత ప్రత్తిని విత్తితే దిగుబడులు బాగా తగ్గుతాయి.

నీటి వసతి ఉన్న చోట ప్రత్తిని మే చివర లేద జూన్ మొదటి పక్షంలో విత్తుకుంటే దిగుబడులు బాగా వస్తాయి. తొలకరిలో కనీసం 60 మి.మీ. వర్షం కురిసిన తర్తాత మంచి తేమలో ప్రత్తిని విత్తుకుంటే, భూమిలో వేడి తగ్గి, మొలక శాతం బాగుంటుంది.

",2025-06-03T14:23:51.35,2025,6
TELANGANA,SANGAREDDY,NARAYANKHED,NA,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),Sowing Time and Weather,"FARMER ASKED QUERY ON SOWING TIME OF REDGRAM
","పంటకాలం :
కంది పంటను ఖరిఫ్ మరియు రబీలో పండించవచ్చును. ఖరీఫ్ లో రకాన్ని బట్టి 150-180 రోజులు, రబీలో 130-140 రోజులు పంట కాలం కలిగి ఉంటుంది.

అనుకూలమైన సమయం
ఖరీఫ్ : జూన్ 15 నుండి జూలై 15 వరకు (ఆగస్టు 15 వరకు మొక్కల సంఖ్య పెంచి దగర అచ్చులో వేసుకోవచ్చు).

రబీ : 15 సెప్టెంబర్ నుండి 15 అక్టోబర్ వరకు.",2025-06-03T14:25:13.153,2025,6
TELANGANA,SANGAREDDY,NARAYANKHED,NA,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,Availability of DRR Dhan 75 seeds,"--Advised farmer to contact IIRR @ 040-24591252, 040-24591264, 040-24591241 for DRR-75 variety seeds
DRR-75 రకాల విత్తనాల కోసం రైతు IIRR @ 040-24591252, 040-24591264, 040-24591241 నంబర్లలో సంప్రదించాలని సూచించారు.",2025-06-04T14:52:59.027,2025,6
TELANGANA,SANGAREDDY,MUNPALLE,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"DRY WEATHER, CHANCE OF SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం పొడిగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.",2025-06-04T15:15:36.3,2025,6
TELANGANA,SANGAREDDY,SADASIVPET,NA,AGRICULTURE,Others,Others,Government Schemes,farmer asked query on farmer registration id ,--SADASIVPET agriculture officer 	8977754551,2025-06-06T12:58:06.633,2025,6
TELANGANA,SANGAREDDY,NARAYANKHED,NA,AGRICULTURE,Millets,Maize (Makka),Sowing Time and Weather,Farmer asked query on Weather,"DRY WEATHER, NO CHANCE OF SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం పొడిగా ఉంటుంది.వర్షం పడే అవకాశం లేదు.
",2025-06-06T18:01:40.873,2025,6
TELANGANA,SANGAREDDY,NARAYANKHED,NA,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,"FARMER ASKED QUERY ON VARITIES IN PADDY
","రకం	                        	పంటకాలం (రోజుల్లో)	వడ్ల దిగుబడి(ఎకరాకు టన్నుల్లో)
సాంబ మషూరి		               150	                          2.8
KNM 1638                                125                            2.8-3.0
KNM 7715                                 135                           3.0-3.2
KNM  12368                              130-135                     3.0-3.2",2025-06-06T18:04:28.99,2025,6
TELANGANA,SANGAREDDY,ZAHIRABAD,NA,AGRICULTURE,Oilseeds,Soybean (bhat),Sowing Time and Weather,Farmer asked query on Weather,"
మీ ప్రాంతములో వాతావరణం పొడిగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.  
",2025-06-07T07:51:18.01,2025,6
TELANGANA,SANGAREDDY,ZAHIRABAD,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Sowing Time and Weather,Farmer asked query on Weather,"THERE IS A DRY WEATHER IN YOUR AREA
మీ ప్రాంతములో వాతావరణం పొడిగా ఉంటుంది ",2025-06-07T14:36:10.57,2025,6
TELANGANA,SANGAREDDY,NYALKAL,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Sowing Time and Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.(తుంపర జల్లులు పడే అవకాశం ఉంది.)
",2025-06-07T19:22:43.71,2025,6
TELANGANA,SANGAREDDY,ANDOLE,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Cultural Practices,Farmer asked query on Weather,"మీ ప్రాంతములో  వాతావరణం ఎండా మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు. 
",2025-06-08T12:11:39.78,2025,6
TELANGANA,SANGAREDDY,NYALKAL,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో  వాతావరణం ఎండా మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు. 
",2025-06-08T14:10:49.453,2025,6
